GPUID:151-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,19,& turns:15 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:152-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,25,& turns:11 and average time of game (hh:mm:ss) = 00:00:00Time taken:00:00:00
GPUID:153-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,29,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:154-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-17,& turns:20 and average time of game (hh:mm:ss) = 00:00:04Time taken:00:00:04
GPUID:155-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-10,& turns:18 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:156-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,19,& turns:17 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:157-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-9,& turns:14 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:158-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-14,& turns:12 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:159-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-14,& turns:12 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:16-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-18,& turns:18 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:160-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-13,& turns:18 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:161-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,19,& turns:15 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:162-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-3,& turns:16 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:163-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,26,& turns:11 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:164-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-4,& turns:20 and average time of game (hh:mm:ss) = 00:00:04Time taken:00:00:04
GPUID:165-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,18,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:166-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,26,& turns:11 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:167-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-4,& turns:20 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:168-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-6,& turns:18 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:169-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,17,& turns:15 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:17-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,12,& turns:15 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:170-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,19,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:171-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-13,& turns:19 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:172-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-17,& turns:17 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:173-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-21,& turns:12 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:174-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,23,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:175-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,28,& turns:11 and average time of game (hh:mm:ss) = 00:00:00Time taken:00:00:00
GPUID:176-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,21,& turns:15 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:177-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-8,& turns:16 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:178-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,29,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:179-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-21,& turns:18 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:18-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-4,& turns:18 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:180-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-11,& turns:16 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:181-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-15,& turns:19 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:182-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-9,& turns:21 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:183-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-14,& turns:18 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:184-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-18,& turns:18 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:185-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,24,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:186-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-19,& turns:21 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:187-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-12,& turns:16 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:188-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-25,& turns:14 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:189-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,26,& turns:13 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:19-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-26,& turns:12 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:190-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-22,& turns:14 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:191-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,7,& turns:15 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:192-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,20,& turns:17 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:193-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,27,& turns:11 and average time of game (hh:mm:ss) = 00:00:00Time taken:00:00:00
GPUID:194-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,23,& turns:13 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:195-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-5,& turns:20 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:196-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,23,& turns:13 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:197-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-13,& turns:16 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:198-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-15,& turns:17 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:199-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,23,& turns:13 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:2-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,19,& turns:17 and average time of game (hh:mm:ss) = 00:00:04Time taken:00:00:04
GPUID:20-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,30,& turns:11 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:21-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-8,& turns:16 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:22-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-5,& turns:22 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:23-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-9,& turns:20 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:24-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-16,& turns:16 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:25-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,12,& turns:19 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:26-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-17,& turns:18 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:27-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,26,& turns:15 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:28-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-22,& turns:16 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:29-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-19,& turns:16 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:3-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,26,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:30-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-13,& turns:16 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:31-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-8,& turns:14 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:32-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-10,& turns:16 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:33-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-18,& turns:16 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:34-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-16,& turns:17 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:35-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,27,& turns:11 and average time of game (hh:mm:ss) = 00:00:00Time taken:00:00:00
GPUID:36-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,22,& turns:15 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:37-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,13,& turns:15 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:38-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-10,& turns:16 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:39-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-13,& turns:18 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:4-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-16,& turns:16 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:40-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-27,& turns:14 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:41-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,21,& turns:11 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:42-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,28,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:43-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-14,& turns:18 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:44-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-14,& turns:14 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:45-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-15,& turns:16 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:46-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,28,& turns:11 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:47-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,27,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:48-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,8,& turns:17 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:49-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,27,& turns:11 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:5-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-7,& turns:18 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:50-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-15,& turns:16 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:51-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-15,& turns:16 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:52-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-15,& turns:16 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:53-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-15,& turns:16 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:54-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-11,& turns:18 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:55-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,16,& turns:15 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:56-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,20,& turns:13 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:57-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,17,& turns:17 and average time of game (hh:mm:ss) = 00:00:05Time taken:00:00:05
GPUID:58-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-11,& turns:21 and average time of game (hh:mm:ss) = 00:00:05Time taken:00:00:05
GPUID:59-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-11,& turns:21 and average time of game (hh:mm:ss) = 00:00:05Time taken:00:00:05
GPUID:6-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,11,& turns:17 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:60-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,25,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:61-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-6,& turns:16 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:62-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-5,& turns:21 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:63-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-15,& turns:17 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:64-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-20,& turns:21 and average time of game (hh:mm:ss) = 00:00:04Time taken:00:00:04
GPUID:65-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,26,& turns:11 and average time of game (hh:mm:ss) = 00:00:00Time taken:00:00:00
GPUID:66-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-18,& turns:12 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:67-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-8,& turns:18 and average time of game (hh:mm:ss) = 00:00:04Time taken:00:00:04
GPUID:68-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-19,& turns:16 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:69-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-21,& turns:14 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:7-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,23,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:70-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-20,& turns:16 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:71-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-21,& turns:14 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:72-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,3,& turns:19 and average time of game (hh:mm:ss) = 00:00:04Time taken:00:00:04
GPUID:73-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-13,& turns:16 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:74-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-27,& turns:14 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:75-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,29,& turns:9 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:76-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,21,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:77-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,21,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:78-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,21,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:79-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,29,& turns:13 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:8-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,26,& turns:11 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:80-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-10,& turns:18 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:81-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-8,& turns:14 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:82-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-6,& turns:19 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:83-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-16,& turns:14 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:84-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-6,& turns:20 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:85-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-25,& turns:18 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:86-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-13,& turns:21 and average time of game (hh:mm:ss) = 00:00:04Time taken:00:00:04
GPUID:87-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-12,& turns:19 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:88-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,14,& turns:17 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:89-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,26,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:9-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,20,& turns:15 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:90-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,20,& turns:15 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:91-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-15,& turns:17 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:92-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-17,& turns:16 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:93-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-6,& turns:16 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:94-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-19,& turns:20 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:95-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,22,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:96-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,17,& turns:15 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:97-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,24,& turns:11 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:98-10 Game Deck:30: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-9,& turns:18 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:99-10 Game Deck:30: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,20,& turns:13 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:200-10 Game Deck:31: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-3,& turns:18 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:201-10 Game Deck:31: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,7,& turns:19 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:202-10 Game Deck:31: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-6,& turns:16 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:203-10 Game Deck:31: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-9,& turns:18 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:204-10 Game Deck:31: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-7,& turns:16 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:205-10 Game Deck:31: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-7,& turns:16 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:206-10 Game Deck:31: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-25,& turns:12 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:207-10 Game Deck:31: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-24,& turns:14 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:208-10 Game Deck:31: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,30,& turns:9 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:209-10 Game Deck:31: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,31,& turns:11 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:210-10 Game Deck:31: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-12,& turns:19 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:211-10 Game Deck:31: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,25,& turns:13 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:212-10 Game Deck:31: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-14,& turns:16 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:213-10 Game Deck:31: Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:,21,& turns:15 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:214-10 Game Deck:31: Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:,-14,& turns:17 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
